[ 2019-08-22T15:17:33+08:00 ] /abcTest/admin.php/CountConsume/index | INFO: Tag[ route_check ] --START--
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | SQL: SHOW COLUMNS FROM `t_card` [ RunTime:0.000886s ]
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | NOTIC: [8] Use of undefined constant Member - assumed 'Member' PayAction.class.php 第 30 行.
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | SQL: SHOW COLUMNS FROM `t_member` [ RunTime:0.000880s ]
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | SQL: SELECT `validTimes` FROM `t_card` WHERE cardID='400001' LIMIT 1   [ RunTime:0.000693s ]
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | SQL: update t_member set memRemarks='' where vipCardId='400001' and memRemarks!='已转卡' [ RunTime:0.060119s ]
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | SQL: update t_card set validTimes=validTimes+'30' where cardID='400001' [ RunTime:0.028079s ]
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2019-08-22T15:30:57+08:00 ] /abcTest/admin.php/Pay/cost | SQL: SELECT `validTimes` FROM `t_card` WHERE cardID='400001' LIMIT 1   [ RunTime:0.000811s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Tag[ route_check ] --START--
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Run CheckRoute Behavior [ RunTime:0.000971s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001172s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Tag[ app_begin ] --START--
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001236s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001423s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8] Use of undefined constant Card - assumed 'Card' ConsumeAction.class.php 第 4 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: SHOW COLUMNS FROM `t_card` [ RunTime:0.000929s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8] Use of undefined constant Member - assumed 'Member' ConsumeAction.class.php 第 5 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: SHOW COLUMNS FROM `t_member` [ RunTime:0.000753s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8] Use of undefined constant Course - assumed 'Course' ConsumeAction.class.php 第 6 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: SHOW COLUMNS FROM `t_course` [ RunTime:0.000614s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: SELECT COUNT(*) AS tp_count FROM `t_member` LIMIT 1   [ RunTime:0.000288s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: select count(vipCardId) from t_member where vipCardId in(select cardID from t_card where validTimes>=7) [ RunTime:0.000347s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: select count(vipCardId) from t_member where vipCardId in(select cardID  from t_card where validTimes> 0 and validTimes<7) [ RunTime:0.000298s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: select count(vipCardId) from t_member where vipCardId in(select cardID  from t_card where validTimes=0) [ RunTime:0.000241s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | SQL: SELECT `courseID`,`courseName`,`courseTime`,`courseArea`,`courseTeacher`,`coursePrice` FROM `t_course`  [ RunTime:0.000261s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8] Undefined variable: id ConsumeAction.class.php 第 42 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8] Undefined variable: memberList ConsumeAction.class.php 第 45 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Tag[ view_template ] --START--
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001439s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001605s ]
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | INFO: Tag[ view_parse ] --START--
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2019-08-22T15:31:01+08:00 ] /abcTest/admin.php/Consume/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
